,ID,trip_distance,origin_lng,origin_lat,dest_lng,dest_lat,trip_time
8036,CMT,0.8,-74.001338,40.741296,-74.006768,40.744037,69109
8037,CMT,3.1,-74.000455,40.732289,-73.966554,40.761665,68625
8038,CMT,1.1,-73.989222,40.721155,-74.005407,40.739839,68543
8039,CMT,1.4,-73.970753,40.761913,-73.983757,40.743723,68693
8040,CMT,0.7,-73.92471,40.761769,-73.914076,40.759057,68881
8041,CMT,0.8,-73.988915,40.729113,-73.97643,40.728756,69157
8042,CMT,10.9,-73.863316,40.769858,-73.985044,40.780232,68602
8043,CMT,3.3,-74.004074,40.712979,-73.993878,40.751156,68811
8044,CMT,11.0,-73.86274,40.769013,-73.972387,40.756982,68718
8045,CMT,9.3,-73.862866,40.769049,-73.988118,40.746071,68694
8046,CMT,2.9,-74.01212,40.703098,-73.984078,40.729377,69119
8047,CMT,10.2,-73.872974,40.77413,-73.997551,40.723014,68924
8048,CMT,0.8,-74.005434,40.725713,-74.001487,40.735235,69418
8049,CMT,5.0,-73.971798,40.763058,-74.017263,40.709043,76429
8050,CMT,1.1,-73.98307,40.759861,-73.971331,40.751381,76170
8051,CMT,7.1,-73.872785,40.773917,-73.951772,40.809592,76394
8052,CMT,1.3,-73.971605,40.757372,-73.987313,40.768661,76365
8053,CMT,6.5,-73.982203,40.768576,-74.008549,40.706146,76244
8054,CMT,3.0,-73.972042,40.760299,-73.983858,40.727824,76337
8055,CMT,1.3,-73.999889,40.717982,-73.984257,40.729097,76193
8056,CMT,3.6,-73.960494,40.761565,-73.97335,40.797133,76131
8057,CMT,2.7,-73.97073,40.75827,-74.001699,40.735532,76415
8058,CMT,1.0,-74.010302,40.718955,-74.006469,40.732991,76378
8059,CMT,0.9,-73.974175,40.788487,-73.969882,40.799877,76364
8060,CMT,2.5,-74.00139,40.719657,-73.995277,40.749656,76438
8061,CMT,0.9,-73.985764,40.74331,-73.977463,40.751931,76547
8062,CMT,4.5,-73.981039,40.726189,-74.011638,40.722267,76782
8063,CMT,1.1,-73.995942,40.722693,-73.999881,40.73464,76489
8064,CMT,4.0,-73.966354,40.764772,-73.939108,40.809267,76613
8065,CMT,19.6,-73.781048,40.645038,-73.989285,40.774471,76513
8066,CMT,2.7,-74.004969,40.741178,-73.996556,40.716387,76699
8067,CMT,2.9,-73.981645,40.755177,-73.953645,40.774628,76728
8068,CMT,1.4,-73.874233,40.739471,-73.874233,40.739471,76482
8069,CMT,11.4,-74.00505,40.722931,-73.937128,40.854552,76488
8070,CMT,3.6,-73.991713,40.755948,-73.987599,40.722844,76512
8071,CMT,1.6,-73.987263,40.750774,-73.990493,40.770154,76501
8072,CMT,2.4,-73.981261,40.729228,-73.991562,40.750191,76685
8073,CMT,1.8,-74.002469,40.726565,-73.992605,40.746414,76763
8074,CMT,1.4,-73.952135,40.781411,-73.940321,40.798957,76544
8075,CMT,0.9,-74.006676,40.744162,-74.003473,40.735626,76665
8076,CMT,0.9,-74.000519,40.735543,-73.99239,40.727521,68885
8077,CMT,1.3,-74.000193,40.727267,-74.010498,40.716153,73070
8078,CMT,0.6,-73.951,40.786207,-73.942438,40.786305,73490
8079,CMT,1.2,-73.971085,40.750859,-73.988115,40.759444,73132
8080,CMT,1.5,-73.964959,40.775189,-73.966196,40.789866,73251
8081,CMT,1.8,-73.983356,40.760152,-74.004641,40.749658,73165
8082,CMT,1.3,-74.010618,40.721122,-73.99686,40.720354,73024
8083,CMT,0.5,-74.001423,40.724801,-74.003962,40.729846,73357
8084,CMT,3.6,0.0,0.0,0.0,0.0,73166
8085,CMT,1.3,-73.975147,40.745734,-73.987069,40.72942,73197
8086,CMT,5.6,-74.002313,40.734285,-73.972557,40.797621,73117
8087,CMT,13.3,-73.986583,40.762256,-74.007012,40.616409,73114
8088,CMT,2.9,-73.983139,40.743806,-73.988378,40.721203,72984
8089,CMT,0.9,-73.985783,40.740571,-73.996216,40.733074,73171
8090,CMT,4.8,-74.005247,40.741948,-73.963135,40.712096,73041
8091,CMT,4.6,-74.008717,40.717714,-73.982215,40.776179,73159
8092,CMT,6.7,-73.99186,40.760133,-73.97242,40.681236,72964
8093,CMT,3.6,-73.969748,40.757954,-74.005647,40.725296,72971
8094,CMT,0.0,-74.005407,40.74605,-74.005404,40.74605,72111
8095,CMT,1.9,-73.995286,40.727117,-74.011775,40.705045,73375
8096,CMT,3.6,-73.970284,40.75193,-73.968762,40.788276,73477
8097,CMT,4.0,-73.976193,40.78064,-73.982257,40.736059,73461
8098,CMT,2.5,-74.007324,40.718479,-73.998349,40.69475,73441
8099,CMT,1.2,-73.97694,40.76113,-73.989828,40.754852,73406
8100,CMT,2.2,-73.997011,40.714612,-73.981632,40.740906,73390
8101,CMT,1.0,-73.979436,40.764147,-73.979802,40.773833,73601
8102,CMT,2.6,-73.990678,40.755942,-73.996302,40.726825,73717
8103,CMT,11.9,-73.865304,40.770822,-73.981694,40.673715,73002
8104,CMT,3.8,-73.9469,40.77215,-73.98388,40.731997,73075
8105,CMT,5.4,-73.991349,40.749799,-73.965532,40.805232,73216
8106,CMT,1.8,-74.005029,40.741711,-74.003357,40.724261,73355
8107,CMT,4.1,-73.981439,40.778455,-73.983893,40.738029,73279
8108,CMT,2.0,-73.985653,40.752214,-73.964557,40.77024,73441
8109,CMT,2.7,-73.998567,40.717211,-73.991278,40.750147,73280
8110,CMT,2.7,-73.956603,40.771215,-73.987505,40.761311,73322
8111,CMT,1.9,-73.989831,40.767234,-73.971541,40.791221,73524
8112,CMT,1.6,-73.956832,40.780867,-73.977598,40.777045,73453
8113,CMT,4.4,-74.010581,40.709276,-73.988486,40.763248,73350
8114,CMT,0.8,-73.98201,40.773734,-73.977221,40.784901,73754
8115,CMT,2.7,-74.003484,40.748587,-74.015879,40.717701,73102
8116,CMT,2.0,-74.003342,40.732625,-73.991742,40.754738,72933
8117,CMT,5.0,-74.013683,40.713733,-73.979881,40.735626,73194
8118,CMT,0.8,-73.97464,40.753249,-73.983427,40.747064,78543
8119,CMT,3.5,-73.98997,40.734148,-73.963104,40.711776,78702
8120,CMT,1.5,-73.986897,40.749342,-74.004287,40.742488,78680
8121,CMT,1.9,-73.980042,40.74914,-73.960994,40.766596,78599
8122,CMT,2.5,-73.978467,40.762409,-73.949209,40.777011,78425
8123,CMT,2.1,-74.000748,40.732254,-73.978879,40.752651,78595
8124,CMT,2.0,-73.96795,40.765851,-73.977466,40.784393,78531
8125,CMT,9.1,-73.777,40.646322,-73.949096,40.805966,78109
8126,CMT,1.1,-73.985808,40.778503,-73.984385,40.767404,78731
8127,CMT,1.8,-73.967828,40.802842,-73.952279,40.786434,68239
8128,CMT,1.2,-73.966274,40.764882,-73.953724,40.767261,68415
8129,CMT,2.0,-73.979203,40.760418,-73.953582,40.770776,67967
8130,CMT,2.7,-74.000422,40.734971,-73.969897,40.75625,68081
8131,CMT,1.8,-73.975719,40.748964,-73.956457,40.768106,68397
8132,CMT,1.2,-73.99003,40.738672,-73.990305,40.748725,68218
8133,CMT,3.0,-73.992236,40.74221,-73.983103,40.776432,68130
8134,CMT,0.6,-74.005567,40.745858,-73.999177,40.754833,68379
8135,CMT,3.0,-73.972115,40.76042,-73.997852,40.722603,68163
8136,CMT,1.2,-73.952739,40.780641,-73.96727,40.771931,68489
8137,CMT,1.2,0.0,0.0,0.0,0.0,68325
8138,CMT,2.0,-73.974101,40.787449,-73.966337,40.767229,68219
8139,CMT,1.7,-73.956406,40.771459,-73.981813,40.773402,67929
8140,CMT,1.7,-73.989451,40.737893,-73.97755,40.722765,68342
8141,CMT,2.0,-73.989361,40.769396,-73.976095,40.751335,68098
8142,CMT,0.9,-73.975777,40.754028,-73.980635,40.76121,72708
8143,CMT,3.2,-73.984793,40.760423,-73.983818,40.725695,72502
8144,CMT,1.0,-73.977318,40.774531,-73.965741,40.76622,72626
8145,CMT,1.0,-73.958406,40.780721,-73.969721,40.788061,72795
8146,CMT,0.9,-73.989981,40.765383,-73.981942,40.772637,72572
8147,CMT,2.2,-74.005482,40.727802,-73.989697,40.749913,72917
8148,CMT,0.2,-73.971844,40.756844,-73.968551,40.754659,73084
8149,CMT,4.0,-73.981786,40.775503,-73.980233,40.732173,72834
8150,CMT,5.8,-73.96409,40.775615,-74.010712,40.719908,72647
8151,CMT,2.6,-73.964897,40.759865,-73.978477,40.729006,72770
8152,CMT,1.6,-73.99221,40.748428,-73.988511,40.731443,72896
8153,CMT,2.3,-73.973739,40.791916,-73.949502,40.812857,72646
8154,CMT,3.1,-73.984221,40.749255,-73.952155,40.78159,72828
8155,CMT,3.0,-73.954068,40.784622,-73.981936,40.746283,72653
8156,CMT,1.5,-73.956228,40.80329,-73.970276,40.784101,73046
8157,CMT,2.2,-74.016622,40.715498,-73.998534,40.737329,72794
8158,CMT,1.7,-73.982837,40.74499,-73.967115,40.766476,72802
8159,CMT,2.2,-73.993263,40.723634,-73.993126,40.723693,85000
8160,CMT,1.2,-73.986631,40.756634,-73.983929,40.744029,85279
8161,CMT,9.3,-73.874581,40.774102,-73.864891,40.691669,84967
8162,CMT,4.0,-73.982117,40.753818,-74.016027,40.711802,84899
8163,CMT,1.6,-73.976197,40.751537,-74.00256,40.760746,73150
8164,CMT,18.8,-74.008283,40.714261,-73.792497,40.644459,73185
8165,CMT,3.2,-73.989116,40.743893,-73.956581,40.775082,73075
8166,CMT,1.0,-73.989599,40.740857,-73.978251,40.749041,73141
8167,CMT,3.4,-73.970803,40.761611,-73.983826,40.727063,73084
8168,CMT,1.3,-73.996706,40.742106,-73.983361,40.730001,73184
8169,CMT,2.0,-73.99757,40.756401,-73.985423,40.738992,73085
8170,CMT,1.8,-74.003383,40.74892,-73.979112,40.752602,73158
8171,CMT,15.4,-73.80727,40.686063,-73.960485,40.780957,72996
8172,CMT,0.0,-73.97152,40.75656,-73.971565,40.756558,73241
8173,CMT,1.8,-73.952364,40.804647,-73.952364,40.804647,73378
8174,CMT,1.4,-73.976469,40.755734,-73.982205,40.740852,85458
8175,CMT,2.9,-74.0046,40.707775,-73.993797,40.683182,85367
8176,CMT,2.4,-73.990765,40.734293,-73.983102,40.762138,85139
8177,CMT,5.6,-73.874686,40.773936,-73.883125,40.7349,84900
8178,CMT,2.6,-73.991848,40.722043,-73.954708,40.716653,85478
8179,CMT,22.6,-73.78806,40.641613,-74.012377,40.716892,84871
8180,CMT,1.2,-73.997396,40.756869,-73.978975,40.752864,85230
8181,CMT,0.9,-74.001846,40.740012,-73.995584,40.733477,85369
8182,CMT,0.6,0.0,0.0,0.0,0.0,85579
8183,CMT,1.3,-73.987737,40.739041,-74.000181,40.728567,85501
8184,CMT,0.8,-73.983376,40.739193,-73.993197,40.736452,85275
8185,CMT,13.7,-73.989174,40.721443,-73.914476,40.882546,85138
8186,CMT,4.4,-73.994951,40.690443,-73.950754,40.708409,85433
8187,CMT,4.8,-73.985304,40.731761,-74.028485,40.742054,84766
8188,CMT,5.2,-73.987005,40.729637,-73.931901,40.70623,84767
8189,CMT,2.7,-73.970223,40.758344,-74.002923,40.743387,72946
8190,CMT,1.5,-73.975177,40.7775,-73.965041,40.763428,73066
8191,CMT,0.2,-73.957701,40.773622,-73.955403,40.776671,73484
8192,CMT,1.0,-73.991953,40.744135,-74.004152,40.742587,73339
8193,CMT,1.6,-73.997289,40.734166,-74.004322,40.720251,72946
8194,CMT,2.4,-73.966322,40.764744,-73.989949,40.735657,73190
8195,CMT,1.0,-74.000002,40.7267,-73.990015,40.734633,73201
8196,CMT,1.5,-74.003957,40.748786,-73.999157,40.734892,73254
8197,CMT,1.8,-73.955231,40.771658,-73.978263,40.778227,85400
8198,CMT,0.5,-73.99633,40.732119,-73.999143,40.731719,85362
8199,CMT,2.2,-74.005949,40.739884,-73.98574,40.723087,84959
8200,CMT,4.9,-73.989094,40.739754,-73.930789,40.758146,80437
8201,CMT,2.0,-73.998786,40.726509,-74.015537,40.710064,81079
8202,CMT,3.8,-74.006619,40.731565,-74.002564,40.76073,79775
8203,CMT,3.6,-73.977838,40.76344,-73.989746,40.720722,80816
8204,CMT,3.5,-73.982857,40.730999,-73.955661,40.772533,81008
8205,CMT,4.4,-73.87246,40.774239,-73.996849,40.689675,80402
8206,CMT,0.9,-73.984432,40.755108,-73.99913,40.760904,81095
8207,CMT,3.6,-73.991699,40.764759,-73.979936,40.732486,80615
8208,CMT,4.9,-73.989658,40.736762,-73.995911,40.684591,80713
8209,CMT,1.1,-73.954154,40.781525,-73.954959,40.771585,76595
8210,CMT,2.7,-73.972577,40.758772,-73.983349,40.727623,76690
8211,CMT,0.8,-73.993077,40.751411,-73.985833,40.758879,76559
8212,CMT,1.5,-73.99345,40.742385,-73.996081,40.725333,76649
8213,CMT,1.6,-73.982129,40.768412,-73.960779,40.764051,76561
8214,CMT,1.1,-73.978309,40.74548,-73.975553,40.758763,76746
8215,CMT,1.6,-74.002878,40.733688,-73.983468,40.72535,76588
8216,CMT,2.9,-73.994754,40.750493,-73.98708,40.722411,76488
8217,CMT,3.4,-73.997686,40.716926,-74.000682,40.68945,76840
8218,CMT,0.0,-73.988828,40.758771,-73.988828,40.758771,76789
8219,CMT,2.9,-73.991215,40.739197,-74.002526,40.707332,76867
8220,CMT,18.5,-73.969478,40.753592,-73.966084,40.583241,76955
8221,CMT,2.3,-73.974245,40.762167,-73.993635,40.737962,77060
8222,CMT,9.9,-73.863936,40.769771,-73.988517,40.731715,76841
8223,CMT,1.8,-73.954024,40.766745,-73.978781,40.764825,76905
8224,CMT,0.9,-73.981716,40.753871,-73.997823,40.760727,76891
8225,CMT,18.5,-73.793687,40.657516,-73.991515,40.76797,77054
8226,CMT,0.9,-73.988629,40.737069,-73.992045,40.72633,77072
8227,CMT,1.4,-73.981726,40.767998,-73.962988,40.766441,77017
8228,CMT,1.2,-73.982218,40.768283,-73.994743,40.759966,76798
8229,CMT,1.2,-73.978186,40.753823,-73.998628,40.76108,77086
8230,CMT,2.4,-73.990775,40.724452,-74.004927,40.746488,77087
8231,CMT,5.7,-74.011574,40.707691,-73.975891,40.751916,76839
8232,CMT,3.1,-73.961022,40.760592,-73.99826,40.754202,77119
8233,CMT,5.9,-73.974256,40.760116,-73.980141,40.692048,76926
8234,CMT,0.1,-74.00585,40.717589,-74.007889,40.717781,76875
8235,CMT,2.7,-73.974187,40.778702,-73.947481,40.806898,81054
8236,CMT,2.1,-73.925287,40.70047,-73.93831,40.681638,80755
8237,CMT,0.9,-74.00081,40.722281,-73.998959,40.733366,80889
8238,CMT,4.0,-74.00542,40.74083,-73.959284,40.770802,80429
8239,CMT,9.1,-73.874475,40.774134,-73.985473,40.735029,80752
8240,CMT,2.0,-73.991967,40.738483,-73.993568,40.758925,81103
8241,CMT,3.0,-73.980553,40.738337,-73.994592,40.717015,74549
8242,CMT,1.5,-73.974824,40.76101,-73.955228,40.768064,74591
8243,CMT,2.8,-73.97374,40.783066,-73.976978,40.75684,74652
8244,CMT,5.7,-73.951685,40.777477,-73.988868,40.720662,74800
8245,CMT,1.9,-73.948369,40.774057,-73.97219,40.76542,74670
8246,CMT,4.1,-74.006233,40.712246,-73.986124,40.75392,74498
8247,CMT,1.2,-73.979686,40.751698,-73.991075,40.745646,74780
8248,CMT,1.2,-73.99356,40.727246,-73.979513,40.732922,75153
8249,CMT,2.3,-73.945212,40.802073,-73.953363,40.77529,75016
8250,CMT,7.5,-73.974837,40.741926,-73.99012,40.672585,74982
8251,CMT,3.3,-74.009815,40.714503,-73.969073,40.689057,74955
8252,CMT,2.1,-73.99427,40.719477,-73.963237,40.710292,74921
8253,CMT,3.5,-73.984467,40.767579,-73.98781,40.728556,75047
8254,CMT,1.5,-73.9889,40.745328,-73.972257,40.755422,75125
8255,CMT,0.8,-73.983656,40.766312,-73.988137,40.758302,75172
8256,CMT,1.1,-74.008167,40.738756,-73.984599,40.754875,76571
8257,CMT,2.6,-73.976405,40.78078,-73.964076,40.803945,76710
8258,CMT,1.0,0.0,0.0,0.0,0.0,76639
8259,CMT,0.8,-73.985586,40.731762,-73.980357,40.740174,76546
8260,CMT,2.7,-73.982572,40.774836,-73.954827,40.788392,76721
8261,CMT,1.3,-73.974485,40.783237,-73.989163,40.774385,76607
8262,CMT,0.9,-73.959861,40.710964,-73.951793,40.714912,76723
8263,CMT,1.8,-73.993734,40.73873,-74.009198,40.725531,76598
8264,CMT,1.6,-73.979157,40.776636,-73.989872,40.757651,76680
8265,CMT,4.9,-74.003215,40.731787,-73.954748,40.782257,76577
8266,CMT,1.6,-73.97194,40.758427,-73.989188,40.773416,76529
8267,CMT,1.5,-73.990729,40.761043,-73.996536,40.743043,76502
8268,CMT,0.6,-74.006572,40.730894,-74.003813,40.737271,76925
8269,CMT,4.2,-73.986488,40.75173,-74.031283,40.742641,77000
8270,CMT,8.4,-73.872658,40.774314,-73.984842,40.74795,77062
8271,CMT,14.9,-73.977465,40.751902,-73.754886,40.719447,76882
8272,CMT,1.0,-73.988436,40.72787,-73.975596,40.733208,76881
8273,CMT,2.7,-73.975623,40.752714,-74.00075,40.733985,77081
8274,CMT,0.8,-74.002002,40.740566,-73.992387,40.745248,76801
8275,CMT,12.1,-74.006164,40.706203,-73.855109,40.70591,76982
8276,CMT,3.6,-73.995977,40.753751,-74.010866,40.711257,76995
8277,CMT,1.3,-73.97467,40.680328,-73.955718,40.687944,77000
8278,CMT,4.8,-73.99626,40.732635,-73.974289,40.790008,77037
8279,CMT,3.0,-74.00537,40.728728,-73.961761,40.709311,77035
8280,CMT,0.8,-73.987993,40.737765,-73.981659,40.732551,77043
8281,CMT,5.5,-73.991503,40.749623,-73.964305,40.716619,77113
8282,CMT,1.8,-74.016157,40.71479,-74.004774,40.733981,63423
8283,CMT,7.2,-73.992179,40.743392,-73.949829,40.823783,62671
8284,CMT,1.5,-73.973518,40.751267,-73.958359,40.770501,47460
8285,CMT,3.1,-73.991115,40.739434,-74.01409,40.716904,63256
8286,CMT,2.0,-73.9823,40.767678,-73.983928,40.745008,63084
8287,CMT,0.7,-73.971158,40.760588,-73.961232,40.761788,85983
8288,CMT,1.2,-73.973378,40.752017,-73.961618,40.768755,63316
8289,CMT,0.8,-73.994223,40.751155,-73.986143,40.758738,63025
8290,CMT,1.3,-74.001927,40.724525,-73.98417,40.725089,63243
8291,CMT,0.4,-73.983568,40.742875,-73.977179,40.742011,63180
8292,CMT,2.2,-73.979213,40.747323,-74.002255,40.731468,63383
8293,CMT,1.0,-74.005518,40.741105,-74.004095,40.752545,63188
8294,CMT,4.3,-74.000501,40.732496,-73.955009,40.774238,63140
8295,CMT,0.3,-73.96369,40.777135,-73.959758,40.773727,63163
8296,CMT,7.7,-73.977635,40.779123,-73.922053,40.865283,62530
8297,CMT,1.4,0.0,0.0,0.0,0.0,63020
8298,CMT,1.9,-73.98904,40.774333,-73.973004,40.760355,63120
8299,CMT,2.1,-73.940696,40.79309,-73.960263,40.766624,63323
8300,CMT,1.3,-73.982376,40.745954,-73.993724,40.736033,63044
8301,CMT,16.8,-73.788207,40.642205,-73.97236,40.756883,85204
8302,CMT,4.0,-73.9868,40.719608,-73.976264,40.673314,85219
8303,CMT,1.1,-73.979973,40.764964,-73.98256,40.754851,85958
8304,CMT,3.8,-73.996131,40.736294,-73.98797,40.779104,85342
8305,CMT,4.1,-73.955846,40.772293,-74.000085,40.734873,85492
8306,CMT,3.2,-73.992247,40.725567,-73.97973,40.684152,85499
8307,CMT,1.0,-73.984472,40.780077,-73.972313,40.786587,85735
8308,CMT,1.3,-73.963343,40.757578,-73.956922,40.769868,85780
8309,CMT,7.6,-74.010061,40.718807,-73.954881,40.799851,85391
8310,CMT,2.4,-73.973101,40.759716,-74.000274,40.739668,85352
8311,CMT,5.3,-73.986113,40.732861,-73.961432,40.668722,85420
8312,CMT,2.5,-73.998792,40.72976,-73.975204,40.749128,85823
8313,CMT,13.7,-73.776509,40.645035,-73.939378,40.614708,85606
8314,CMT,1.3,-74.005748,40.725553,-73.999,40.740785,86075
8315,CMT,1.5,-73.983823,40.746348,-73.996404,40.760066,86148
8316,CMT,9.5,-73.991466,40.726981,-73.940172,40.81146,85768
8317,CMT,3.7,-73.96023,40.769585,-73.995979,40.726405,85691
8318,CMT,1.6,-73.952283,40.777091,-73.963908,40.757676,86127
8319,CMT,2.1,-74.005558,40.73884,-73.988119,40.720319,85846
8320,CMT,6.3,-73.992613,40.744873,-73.954098,40.770165,86015
8321,CMT,3.1,-73.981538,40.724651,-73.988972,40.758467,85803
8322,CMT,1.5,-73.982157,40.723938,-73.999377,40.71443,85875
8323,CMT,1.2,-74.008126,40.722768,-74.006428,40.739517,54049
8324,CMT,9.0,-73.972802,40.75543,-73.872258,40.774509,62037
8325,CMT,1.1,-73.980919,40.750274,-73.972966,40.762681,60781
8326,CMT,1.6,-73.970419,40.75262,-73.977393,40.733816,60818
8327,CMT,0.5,-73.972147,40.754355,-73.97616,40.758975,61364
8328,CMT,1.1,-73.982922,40.78243,-73.972429,40.796428,61186
8329,CMT,0.5,-74.005899,40.735264,-74.006535,40.741451,61162
8330,CMT,1.6,-73.982037,40.775439,-73.995287,40.762769,61308
8331,CMT,2.4,-73.997771,40.761502,-73.991174,40.736727,60816
8332,CMT,0.8,-73.983929,40.74757,-73.97346,40.749739,60830
8333,CMT,4.8,-74.009368,40.706552,-73.994405,40.75851,61010
8334,CMT,4.7,-73.991164,40.717174,-73.956728,40.763938,60825
8335,CMT,1.5,-74.006354,40.73343,-74.005604,40.715157,60847
8336,CMT,7.7,-73.9609,40.761287,-73.941569,40.843576,61176
8337,CMT,1.5,-73.968373,40.762485,-73.986458,40.753408,61326
8338,CMT,9.5,-73.988964,40.73681,-73.873171,40.774342,61343
8339,CMT,2.1,-73.979494,40.750279,-73.955474,40.768441,61666
8340,CMT,1.1,-73.98181,40.764353,-73.991648,40.750232,61397
8341,CMT,0.7,-73.978062,40.766345,-73.982062,40.775105,61849
8342,CMT,5.7,-74.001917,40.724399,-73.948062,40.788842,84745
8343,CMT,1.0,-73.959533,40.780195,-73.947066,40.772498,84888
8344,CMT,1.3,-73.967376,40.788204,-73.953335,40.77955,60881
8345,CMT,1.0,-73.980583,40.752271,-73.992764,40.751559,61355
8346,CMT,2.4,-73.967862,40.763778,-73.95235,40.792347,61098
8347,CMT,2.4,-74.005155,40.719658,-73.98393,40.746833,61335
8348,CMT,0.6,-73.998949,40.734441,-73.999476,40.740913,60975
8349,CMT,1.8,-74.002725,40.751098,-73.992253,40.734555,61080
8350,CMT,1.3,-73.972985,40.764196,-73.959925,40.779755,61020
8351,CMT,3.1,-73.999661,40.718408,-73.969836,40.752017,60954
8352,CMT,0.5,-73.995043,40.734053,-74.004851,40.735995,61268
8353,CMT,9.1,-73.980706,40.747899,-73.862135,40.768649,61194
8354,CMT,1.1,-73.991249,40.744951,-73.977665,40.752214,60853
8355,CMT,8.9,-73.970445,40.75676,-73.870407,40.773671,61369
8356,CMT,1.7,0.0,0.0,0.0,0.0,61369
8357,CMT,2.2,-73.99728,40.744735,-73.99606,40.744209,54677
8358,CMT,1.5,-73.970189,40.79394,-73.949148,40.794225,61712
8359,CMT,4.1,-73.956038,40.771883,-73.98634,40.728051,61694
8360,CMT,1.0,-73.957052,40.77772,-73.967427,40.769187,61788
8361,CMT,2.4,-73.982227,40.769505,-73.955979,40.787966,61538
8362,CMT,1.5,-73.986085,40.777412,-73.973265,40.795309,61556
8363,CMT,1.2,-73.996513,40.72395,-74.008005,40.734165,61651
8364,CMT,5.2,-73.973101,40.763682,-73.957113,40.716421,73179
8365,CMT,1.2,-73.952679,40.791619,-73.955173,40.777668,73534
8366,CMT,1.4,-73.968135,40.758894,-73.954977,40.773268,73632
8367,CMT,3.0,-73.988261,40.748732,-74.009464,40.715264,73494
8368,CMT,0.8,-73.977295,40.759609,-73.961607,40.753746,73690
8369,CMT,3.3,-73.973725,40.763279,-73.990919,40.724282,73278
8370,CMT,3.1,-73.981318,40.780563,-73.947172,40.805982,73464
8371,CMT,3.0,-74.010275,40.711056,-74.004214,40.74792,73424
8372,CMT,1.6,-74.006344,40.744707,-73.998033,40.735653,73525
8373,CMT,13.0,-73.982932,40.765968,-73.966505,40.60578,73337
8374,CMT,2.3,-73.980885,40.762626,-73.996202,40.732423,73273
8375,CMT,1.4,-74.004507,40.707108,-73.992153,40.725467,73483
8376,CMT,2.5,-73.988764,40.763577,-74.004319,40.730815,73317
8377,CMT,4.2,-73.95662,40.7713,-73.999515,40.728565,73281
8378,CMT,6.6,-74.008442,40.727881,-73.950592,40.771443,73329
8379,CMT,2.3,-73.995388,40.739362,-73.969094,40.757063,73383
8380,CMT,1.5,-73.9709,40.759008,-73.983429,40.752441,73423
8381,CMT,1.6,-73.981997,40.74046,-73.966564,40.759145,73445
8382,CMT,3.1,-73.999256,40.754497,-73.960952,40.769347,73489
8383,CMT,1.3,-74.00932,40.715106,-74.006756,40.731311,73509
8384,CMT,15.1,-74.007952,40.722605,-73.794105,40.725125,73515
8385,CMT,5.3,-73.990962,40.734313,-73.956596,40.744721,73324
8386,CMT,2.4,-73.983302,40.766572,-73.953143,40.776813,63075
8387,CMT,2.6,-73.972701,40.780794,-73.991706,40.750144,63705
8388,CMT,1.8,-73.960849,40.778092,-73.96545,40.758389,63597
8389,CMT,3.0,-73.993616,40.741902,-73.961085,40.763317,63629
8390,CMT,4.1,-73.954327,40.790945,-73.992648,40.743018,63475
8391,CMT,0.4,-73.962262,40.767572,-73.954917,40.766058,63765
8392,CMT,0.9,-73.980972,40.77455,-73.980182,40.785783,63604
8393,CMT,1.6,-73.965782,40.773722,-73.982942,40.771837,63523
8394,CMT,2.0,-73.984798,40.764505,-73.995495,40.740022,63484
8395,CMT,1.6,-73.980158,40.742845,-73.963518,40.757374,63694
8396,CMT,3.2,-73.944594,40.779387,-73.96558,40.809027,63748
8397,CMT,0.7,-73.987502,40.765548,-73.989653,40.757122,63630
8398,CMT,7.2,-74.011486,40.715122,-73.966364,40.76153,63639
8399,CMT,2.2,-73.97669,40.750623,-74.00584,40.745502,63621
8400,CMT,4.1,-73.961074,40.774914,-73.994808,40.723693,63391
8401,CMT,4.1,-73.990061,40.733266,-73.949255,40.776983,63635
8402,CMT,0.9,-73.951137,40.779475,-73.948022,40.770769,63686
8403,CMT,1.0,-73.992824,40.748633,-74.005044,40.746301,63453
8404,CMT,0.8,-73.975291,40.7653,-73.980804,40.773218,63534
8405,CMT,6.4,-74.006733,40.730266,-73.916016,40.704259,75039
8406,CMT,0.6,-73.973559,40.747994,-73.983502,40.752403,75067
8407,CMT,1.6,-73.986582,40.747338,-74.00393,40.733407,75073
8408,CMT,1.6,-73.994537,40.724925,-73.980878,40.744442,75118
8409,CMT,3.9,-73.985709,40.769716,-73.99237,40.722665,75122
8410,CMT,2.8,-73.984165,40.754318,-73.951523,40.774005,74966
8411,CMT,1.8,-74.001622,40.730646,-73.97841,40.736719,75102
8412,CMT,0.4,-73.986757,40.725747,-73.98325,40.730627,75433
8413,CMT,1.2,-73.989955,40.766907,-73.98337,40.757138,74928
8414,CMT,0.8,-73.972356,40.759704,-73.980662,40.751117,75080
8415,CMT,1.6,-73.973704,40.754492,-73.990634,40.736834,75038
8416,CMT,0.8,-73.985517,40.740916,-73.97801,40.75107,75001
8417,CMT,2.8,-73.976181,40.751341,-73.994887,40.723448,75031
8418,CMT,0.8,-73.976885,40.76431,-73.992059,40.770633,74910
8419,CMT,2.3,-73.97811,40.746144,-74.00556,40.731867,75125
8420,CMT,1.9,-73.989062,40.736592,-73.985384,40.757851,75168
8421,CMT,0.8,-73.997231,40.742195,-74.008161,40.739157,75286
8422,CMT,1.4,-73.997833,40.745727,-73.998998,40.761018,75137
8423,CMT,2.1,-73.97611,40.753305,0.0,0.0,74996
